,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
187,2.8986387252807617,0.014492049510454675,0.1550649642944336,0.0004271778250119446,False,balanced,gini,70,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 80}",0.7268901485532382,0.7249700583788107,0.7308249276002452,0.7257732182734384,0.7229183508488278,0.726275340730912,0.002619236506672297,453
473,1.59055814743042,0.012485200201792048,0.07907943725585938,0.00030013160306073305,False,balanced,entropy,40,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 40}",0.7281017387865525,0.7224434788602844,0.73153289666155,0.7266826562220012,0.7226151980598221,0.7262751937180421,0.003441608338871642,454
315,2.1724210739135743,0.017854498500115057,0.11919360160827637,0.0034801999416983627,False,balanced,gini,110,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 60}",0.7257787925114257,0.7253741395867599,0.7309257947638264,0.7233480572167557,0.7257477768795473,0.726234912191663,0.0025109594343332054,455
284,1.8125962734222412,0.01311472820831991,0.09816679954528809,0.00042042831478324096,False,balanced,gini,100,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 50}",0.726990260234015,0.7249698746127232,0.7305221831803228,0.7246620459977134,0.7240299110751819,0.7262348550199913,0.0023616731883488113,456
235,2.1816635608673094,0.017787804267568538,0.11683216094970703,0.0005819162629505932,False,balanced,gini,80,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 60}",0.7298198087754595,0.7252729048910038,0.728703143935564,0.7237523017723382,0.7236257073565077,0.7262347733461747,0.002562827102017837,457
237,2.892393970489502,0.020460898220612516,0.15519146919250487,0.0007417631749940218,False,balanced,gini,80,log2,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 80}",0.7287086160812805,0.7246668034975341,0.7314309881568066,0.7234488631249741,0.7229183508488278,0.7262347243418846,0.003296635545886238,458
295,2.1783559322357178,0.011665381830273703,0.11840558052062988,0.002642340817906789,False,balanced,gini,100,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 60}",0.7264855160470265,0.7217364490478712,0.7284003586787333,0.7247631581827445,0.7296887631366209,0.7262148490185993,0.0027957562481349895,459
248,3.2534316062927244,0.01902689170911101,0.1745915412902832,0.000961628761475031,False,balanced,gini,90,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'auto', 'n_estimators': 90}",0.7277990147850844,0.7239595695005794,0.7283997665435624,0.7239544648870377,0.72696038803557,0.7262146407503668,0.001899204891640546,460
204,1.8122710704803466,0.012208354463237245,0.09708099365234375,0.0005086972107732773,False,balanced,gini,70,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 50}",0.7279000452962987,0.7252727823802789,0.7297138369983369,0.7238530872621025,0.7241309620048504,0.7261741427883734,0.002275192810395756,461
573,1.59834623336792,0.01021057722767544,0.07920842170715332,0.00044008691932943914,False,balanced,entropy,80,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 40}",0.7247675277319361,0.7224435809525551,0.7315323657817417,0.7297139390906078,0.7223120452708165,0.7261538917655315,0.0037960536284758115,462
195,2.1878427982330324,0.027242137013712697,0.11682682037353516,0.0007741940993622285,False,balanced,gini,70,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 60}",0.7250709867977543,0.7233532230856596,0.7296127860686684,0.7266825745481846,0.7259498787388844,0.7261338898478302,0.002063952733958884,463
334,1.8145113468170166,0.00830455444349222,0.09820823669433594,0.0005389129813196147,False,balanced,gini,,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 50}",0.7262834754430518,0.7231511620632309,0.730420846392296,0.7266826766404553,0.7241309620048504,0.726133824508777,0.002514355749215047,464
634,2.0346473693847655,0.03314528039946248,0.10383667945861816,0.0033919445955429483,False,balanced,entropy,100,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 50}",0.7277987493451801,0.7251719764720603,0.7295114492806416,0.7245606071174158,0.7236257073565077,0.7261336979143611,0.0021850006858570668,465
355,2.180259895324707,0.019662161945562175,0.11757302284240723,0.0005702807550056788,False,balanced,gini,,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 60}",0.7298200742153638,0.7248692524705922,0.7285012054238602,0.7246613109333635,0.7226151980598221,0.7260934082206004,0.0026583051996143035,466
114,1.8139867782592773,0.011463985291799685,0.09745321273803711,0.00043491429753885066,False,balanced,gini,40,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 50}",0.7274961682728911,0.7241614059200123,0.7305219381588729,0.7250664743193835,0.7230194017784963,0.7260530776899312,0.002676124890695558,467
95,2.2532349586486817,0.012596711187637125,0.12351350784301758,0.0032479717839426674,False,balanced,gini,40,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 60}",0.7287083914782846,0.725879190050561,0.7275920124967473,0.7243587502795286,0.7237267582861762,0.7260530205182596,0.0018831758224319593,468
684,1.9941419124603272,0.020955421098895505,0.09749803543090821,0.0004656605411142093,False,balanced,entropy,110,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 50}",0.7259803634909545,0.7238583552232773,0.7286022155166203,0.7265815440369702,0.7250404203718674,0.7260125797279379,0.0015885055126739706,469
173,1.4479439735412598,0.008279487133085867,0.07793998718261719,0.0005610902742670675,False,balanced,gini,60,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 40}",0.7262829445632435,0.7251714047553437,0.7274911249147121,0.728299348585973,0.7228172999191593,0.7260124245476864,0.0019186397834968696,470
304,1.8124593257904054,0.008851452991123407,0.09910078048706054,0.0012903859347175501,False,balanced,gini,110,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 50}",0.7272938213921041,0.7214332962588654,0.7282993077490647,0.7258743304584694,0.7270614389652384,0.7259924389647484,0.0024065632193313443,471
288,3.262012767791748,0.018792771874163082,0.17765345573425292,0.0034301542414478066,False,balanced,gini,100,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 90}",0.7307297367669223,0.7234542944337824,0.7285010420762268,0.7252675756744664,0.7220088924818109,0.7259923082866417,0.0032115830047941157,472
226,2.535389804840088,0.022356067538774275,0.13592376708984374,0.0007530926356051471,False,balanced,gini,80,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 70}",0.7271931992499729,0.7210294192354579,0.7336540473541522,0.7265812377601577,0.721503637833468,0.7259923082866417,0.004588456227115101,472
224,1.8112573623657227,0.01692375799429255,0.09736719131469726,0.00045926821835773997,False,balanced,gini,80,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 50}",0.7286075243147037,0.7242627631264933,0.7311280803892508,0.7271877679411648,0.7187752627324171,0.7259922797008059,0.004236076173479953,474
596,2.783807373046875,0.02299828907197067,0.13867645263671874,0.002842065907179337,False,balanced,entropy,80,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 70}",0.726283740882956,0.7256772107019489,0.7296124185364934,0.7234492510756033,0.7248383185125303,0.7259721879419063,0.002053593236410832,475
554,1.9968413352966308,0.021225436584721785,0.0989335060119629,0.0004834880813093712,False,balanced,entropy,70,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 50}",0.7294156254752395,0.7232519271345411,0.7275918287306599,0.7245605866989615,0.7249393694421988,0.7259518674963201,0.0022332749365237825,476
422,1.192491626739502,0.012226226826302188,0.059362030029296874,0.00032603928898437243,False,balanced,entropy,30,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 30}",0.7284052182708248,0.7265859340046159,0.7244600870675555,0.7260765548285315,0.7239288601455134,0.7258913308634083,0.001596005103999418,477
183,1.4505101680755614,0.004848306032885142,0.07821922302246094,0.0004283600042225799,False,balanced,gini,70,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 40}",0.725778200376255,0.719917634406108,0.7307246525718349,0.7271880129626148,0.7257477768795473,0.7258712554392721,0.003485938143675173,478
74,1.8135668277740478,0.014416022240406192,0.09748501777648926,0.0004735965379208605,False,balanced,gini,30,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 50}",0.7272940664135541,0.7250710480531167,0.7305224486202271,0.723348098053664,0.7231204527081649,0.7258712227697454,0.0027651965495651865,479
673,1.5883155345916748,0.015399256453643538,0.07869367599487305,0.0003420485387992596,False,balanced,entropy,110,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 40}",0.7250706192655793,0.7229488560193522,0.7326442935402708,0.7247629948351112,0.7239288601455134,0.7258711247611653,0.0034657357870536334,480
164,1.8104964256286622,0.010866233375751022,0.09723081588745117,0.000523709137234706,False,balanced,gini,60,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 50}",0.7257780982839841,0.7245656504755948,0.7331491602379845,0.7227417312202902,0.7231204527081649,0.7258710185852038,0.003795840303754694,481
483,1.5907773494720459,0.009856496927787044,0.07903704643249512,0.0002595713165033171,False,balanced,entropy,50,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 40}",0.7274958619960787,0.7245649970850614,0.7276929409156909,0.7249650966944483,0.7243330638641876,0.7258103921110933,0.0014719259897329258,482
613,216.92218976020814,430.6107570939488,0.08005938529968262,0.0016858220862019826,False,balanced,entropy,90,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 40}",0.7272940664135541,0.7231508353679643,0.733149589025522,0.719913081090829,0.7254446240905417,0.7257904391976823,0.004428282190088749,483
136,198.87568230628966,392.6848633387412,0.13581948280334472,0.0009219543724286773,False,balanced,gini,50,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 70}",0.7256774148864906,0.7263843834435413,0.7283999707281041,0.7230451086122915,0.7254446240905417,0.7257903003521939,0.0017223023593662872,484
314,1.8185020446777345,0.014650671724276738,0.09816102981567383,0.00044248775642236624,False,balanced,gini,110,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 50}",0.7290115238488362,0.7225447339744946,0.7312295601064569,0.7249649333468149,0.7212004850444624,0.725790247264213,0.003801135720815039,485
265,2.1735419750213625,0.015743111562121822,0.11700172424316406,0.0003538991587122287,False,balanced,gini,90,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 60}",0.7261823224211125,0.7198166243133478,0.7305219789957812,0.7275919512413849,0.7248383185125303,0.7257902390968314,0.003532123577583151,486
125,2.1834007263183595,0.014308203963345563,0.11691765785217285,0.0005162333287285475,False,balanced,gini,50,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 60}",0.7268895972549757,0.7220398876952352,0.7298151737863638,0.7237524447015173,0.7262530315278901,0.7257500269931965,0.002677032723586307,487
562,1.1965691089630126,0.005808015385975212,0.05958437919616699,0.0002462554397040242,False,balanced,entropy,70,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 30}",0.726989749772661,0.7220391934677934,0.7309268565234429,0.7252683515757248,0.7235246564268392,0.7257497615532923,0.003075420199632047,488
523,1.5992934703826904,0.014435667627289315,0.07903361320495605,0.000333940844727637,False,balanced,entropy,60,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 40}",0.724868619498513,0.7271924437671689,0.7286022563535287,0.7247628314874779,0.723322554567502,0.7257497411348381,0.0018899647923125468,489
583,1.59183931350708,0.013365218218990074,0.07926607131958008,0.0003988118159830387,False,balanced,entropy,80,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 40}",0.7273946885556851,0.7219382446303957,0.7290061129584822,0.7244602095782805,0.7258488278092159,0.7257296167064119,0.002429320889296047,490
513,1.5972732067108155,0.010441930702545451,0.07906055450439453,0.0003513947254080452,False,balanced,entropy,60,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 40}",0.7276978005077824,0.7215337550533631,0.7295121639265374,0.7272889822184667,0.7226151980598221,0.7257295799531944,0.003095735462200854,491
166,2.5383686065673827,0.012613884187702458,0.1356664180755615,0.0010735658214431469,False,balanced,gini,60,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 70}",0.7273952194354935,0.7215346126284382,0.7298144387220138,0.7245606887912324,0.7252425222312044,0.7257094963616766,0.002780636327238352,492
124,1.815650224685669,0.011407076820723911,0.09752259254455567,0.0005363463550000516,False,balanced,gini,50,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 50}",0.7259804451647712,0.7271924233487147,0.7286025626303412,0.7240554953982521,0.7227162489894907,0.725709435106314,0.0021136493151426464,493
185,2.1720967292785645,0.01515789370645309,0.1168304443359375,0.0006844965699832288,False,balanced,gini,70,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 60}",0.7282034431067543,0.7214332962588654,0.7301177548586528,0.7242574543284102,0.7245351657235246,0.7257094228552414,0.0030798012646853752,494
273,1.450545644760132,0.011844150050880875,0.07907085418701172,0.0005037114048649683,False,balanced,gini,100,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 40}",0.7221404281635495,0.7231512845739558,0.7313303455962213,0.7246624952037051,0.7271624898949071,0.7256894086864678,0.0032888303553124977,495
